,bug,dark,dragon,electric,fairy,fight,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,classfication,height_m,name,attack,pokedex_number,type1,type2,weight_kg,generation,is_legendary,image
480,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Emotion Pokémon,0.3,Mesprit,105,481,psychic,psychic,0.3,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/481.png
481,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Willpower Pokémon,0.3,Azelf,125,482,psychic,psychic,0.3,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/482.png
482,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,Temporal Pokémon,5.4,Dialga,120,483,steel,dragon,683.0,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/483.png
483,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,Spatial Pokémon,4.2,Palkia,120,484,water,dragon,336.0,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/484.png
484,0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,Lava Dome Pokémon,1.7,Heatran,90,485,fire,steel,430.0,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/485.png
485,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Colossal Pokémon,3.7,Regigigas,160,486,normal,normal,420.0,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/486.png
486,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,Renegade Pokémon,4.5,Giratina,120,487,ghost,dragon,750.0,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/487.png
487,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Lunar Pokémon,1.5,Cresselia,70,488,psychic,psychic,85.6,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/488.png
488,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Sea Drifter Pokémon,0.4,Phione,80,489,water,water,3.1,4,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/489.png
489,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Seafaring Pokémon,0.3,Manaphy,100,490,water,water,1.4,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/490.png
490,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Pitch-Black Pokémon,1.5,Darkrai,90,491,dark,dark,50.5,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/491.png
491,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Gratitude Pokémon,0.2,Shaymin,103,492,grass,grass,2.1,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/492.png
492,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Alpha Pokémon,3.2,Arceus,120,493,normal,normal,320.0,4,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/493.png
493,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,Victory Pokémon,0.4,Victini,100,494,psychic,fire,4.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/494.png
494,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Grass Snake Pokémon,0.6,Snivy,45,495,grass,grass,8.1,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/495.png
495,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Grass Snake Pokémon,0.8,Servine,60,496,grass,grass,16.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/496.png
496,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Regal Pokémon,3.3,Serperior,75,497,grass,grass,63.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/497.png
497,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Fire Pig Pokémon,0.5,Tepig,63,498,fire,fire,9.9,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/498.png
498,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,Fire Pig Pokémon,1.0,Pignite,93,499,fire,fighting,55.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/499.png
499,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,Mega Fire Pig Pokémon,1.6,Emboar,123,500,fire,fighting,150.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/500.png
500,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Sea Otter Pokémon,0.5,Oshawott,55,501,water,water,5.9,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/501.png
501,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Discipline Pokémon,0.8,Dewott,75,502,water,water,24.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/502.png
502,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Formidable Pokémon,1.5,Samurott,100,503,water,water,94.6,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/503.png
503,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Scout Pokémon,0.5,Patrat,55,504,normal,normal,11.6,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/504.png
504,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Lookout Pokémon,1.1,Watchog,85,505,normal,normal,27.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/505.png
505,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Puppy Pokémon,0.4,Lillipup,60,506,normal,normal,4.1,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/506.png
506,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Loyal Dog Pokémon,0.9,Herdier,80,507,normal,normal,14.7,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/507.png
507,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Big-Hearted Pokémon,1.2,Stoutland,110,508,normal,normal,61.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/508.png
508,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Devious Pokémon,0.4,Purrloin,50,509,dark,dark,10.1,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/509.png
509,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Cruel Pokémon,1.1,Liepard,88,510,dark,dark,37.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/510.png
510,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Grass Monkey Pokémon,0.6,Pansage,53,511,grass,grass,10.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/511.png
511,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Thorn Monkey Pokémon,1.1,Simisage,98,512,grass,grass,30.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/512.png
512,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,High Temp Pokémon,0.6,Pansear,53,513,fire,fire,11.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/513.png
513,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Ember Pokémon,1.0,Simisear,98,514,fire,fire,28.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/514.png
514,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Spray Pokémon,0.6,Panpour,53,515,water,water,13.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/515.png
515,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Geyser Pokémon,1.0,Simipour,98,516,water,water,29.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/516.png
516,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Dream Eater Pokémon,0.6,Munna,25,517,psychic,psychic,23.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/517.png
517,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Drowsing Pokémon,1.1,Musharna,55,518,psychic,psychic,60.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/518.png
518,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Tiny Pigeon Pokémon,0.3,Pidove,55,519,normal,flying,2.1,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/519.png
519,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Wild Pigeon Pokémon,0.6,Tranquill,77,520,normal,flying,15.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/520.png
520,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Proud Pokémon,1.2,Unfezant,115,521,normal,flying,29.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/521.png
521,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,Electrified Pokémon,0.8,Blitzle,60,522,electric,electric,29.8,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/522.png
522,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,Thunderbolt Pokémon,1.6,Zebstrika,100,523,electric,electric,79.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/523.png
523,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,Mantle Pokémon,0.4,Roggenrola,75,524,rock,rock,18.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/524.png
524,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,Ore Pokémon,0.9,Boldore,105,525,rock,rock,102.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/525.png
525,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,Compressed Pokémon,1.7,Gigalith,135,526,rock,rock,260.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/526.png
526,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,Bat Pokémon,0.4,Woobat,45,527,psychic,flying,2.1,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/527.png
527,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,Courting Pokémon,0.9,Swoobat,57,528,psychic,flying,10.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/528.png
528,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,Mole Pokémon,0.3,Drilbur,85,529,ground,ground,8.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/529.png
529,0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,Subterrene Pokémon,0.7,Excadrill,135,530,ground,steel,40.4,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/530.png
530,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Hearing Pokémon,1.1,Audino,60,531,normal,normal,31.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/531.png
531,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Muscular Pokémon,0.6,Timburr,80,532,fighting,fighting,12.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/532.png
532,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Muscular Pokémon,1.2,Gurdurr,105,533,fighting,fighting,40.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/533.png
533,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Muscular Pokémon,1.4,Conkeldurr,140,534,fighting,fighting,87.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/534.png
534,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Tadpole Pokémon,0.5,Tympole,50,535,water,water,4.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/535.png
535,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,Vibration Pokémon,0.8,Palpitoad,65,536,water,ground,17.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/536.png
536,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,Vibration Pokémon,1.5,Seismitoad,95,537,water,ground,62.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/537.png
537,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Judo Pokémon,1.3,Throh,100,538,fighting,fighting,55.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/538.png
538,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Karate Pokémon,1.4,Sawk,125,539,fighting,fighting,51.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/539.png
539,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,Sewing Pokémon,0.3,Sewaddle,53,540,bug,grass,2.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/540.png
540,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,Leaf-Wrapped Pokémon,0.5,Swadloon,63,541,bug,grass,7.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/541.png
541,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,Nurturing Pokémon,1.2,Leavanny,103,542,bug,grass,20.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/542.png
542,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,Centipede Pokémon,0.4,Venipede,45,543,bug,poison,5.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/543.png
543,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,Curlipede Pokémon,1.2,Whirlipede,55,544,bug,poison,58.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/544.png
544,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,Megapede Pokémon,2.5,Scolipede,100,545,bug,poison,200.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/545.png
545,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,Cotton Puff Pokémon,0.3,Cottonee,27,546,grass,fairy,0.6,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/546.png
546,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,Windveiled Pokémon,0.7,Whimsicott,67,547,grass,fairy,6.6,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/547.png
547,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Bulb Pokémon,0.5,Petilil,35,548,grass,grass,6.6,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/548.png
548,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Flowering Pokémon,1.1,Lilligant,60,549,grass,grass,16.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/549.png
549,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Hostile Pokémon,1.0,Basculin,92,550,water,water,18.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/550.png
550,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,Desert Croc Pokémon,0.7,Sandile,72,551,ground,dark,15.2,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/551.png
551,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,Desert Croc Pokémon,1.0,Krokorok,82,552,ground,dark,33.4,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/552.png
552,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,Intimidation Pokémon,1.5,Krookodile,117,553,ground,dark,96.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/553.png
553,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Zen Charm Pokémon,0.6,Darumaka,90,554,fire,fire,37.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/554.png
554,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Blazing Pokémon,1.3,Darmanitan,30,555,fire,fire,92.9,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/555.png
555,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Cactus Pokémon,1.0,Maractus,86,556,grass,grass,28.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/556.png
556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,Rock Inn Pokémon,0.3,Dwebble,65,557,bug,rock,14.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/557.png
557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,Stone Home Pokémon,1.4,Crustle,105,558,bug,rock,200.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/558.png
558,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,Shedding Pokémon,0.6,Scraggy,75,559,dark,fighting,11.8,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/559.png
559,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,Hoodlum Pokémon,1.1,Scrafty,90,560,dark,fighting,30.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/560.png
560,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,Avianoid Pokémon,1.4,Sigilyph,58,561,psychic,flying,14.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/561.png
561,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,Spirit Pokémon,0.5,Yamask,30,562,ghost,ghost,1.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/562.png
562,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,Coffin Pokémon,1.7,Cofagrigus,50,563,ghost,ghost,76.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/563.png
563,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,Prototurtle Pokémon,0.7,Tirtouga,78,564,water,rock,16.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/564.png
564,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,Prototurtle Pokémon,1.2,Carracosta,108,565,water,rock,81.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/565.png
565,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,First Bird Pokémon,0.5,Archen,112,566,rock,flying,9.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/566.png
566,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,First Bird Pokémon,1.4,Archeops,140,567,rock,flying,32.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/567.png
567,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,Trash Bag Pokémon,0.6,Trubbish,50,568,poison,poison,31.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/568.png
568,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,Trash Heap Pokémon,1.9,Garbodor,95,569,poison,poison,107.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/569.png
569,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Tricky Fox Pokémon,0.7,Zorua,65,570,dark,dark,12.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/570.png
570,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Illusion Fox Pokémon,1.6,Zoroark,105,571,dark,dark,81.1,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/571.png
571,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chinchilla Pokémon,0.4,Minccino,50,572,normal,normal,5.8,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/572.png
572,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Scarf Pokémon,0.5,Cinccino,95,573,normal,normal,7.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/573.png
573,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Fixation Pokémon,0.4,Gothita,30,574,psychic,psychic,5.8,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/574.png
574,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Manipulate Pokémon,0.7,Gothorita,45,575,psychic,psychic,18.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/575.png
575,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Astral Body Pokémon,1.5,Gothitelle,55,576,psychic,psychic,44.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/576.png
